CUSTOMER,container_id,days
LIGENTIA INTERNATIONAL LTD,TCIU4258466,6 days 00:00:00
LIGENTIA INTERNATIONAL LTD,WBXU2081631,6 days 00:00:00
HINE FREIGHT SERVICES LIMITED,EGHU8305035,6 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TCIU4258342,6 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU6452372,6 days 00:00:00
HILLEBRAND BULK LOGISTICS,HAMU1002867,6 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU8212447,6 days 00:00:00
HILLEBRAND BULK LOGISTICS,UACU4089143,6 days 00:00:00
HILLEBRAND BULK LOGISTICS,UACU3832613,6 days 00:00:00
OCEAN NETWORK EXPRESS PTE LTD,TCKU4636429,6 days 00:00:00
MAERSK BATTERY PLANT,MNBU4131065,6 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TITU8950610,6 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TITU8950625,6 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TITU8950688,6 days 00:00:00
MAERSK BATTERY PLANT,MNBU3593032,6 days 00:00:00
OCEAN NETWORK EXPRESS PTE LTD,NYKU3767206,6 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU8953141,6 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU8729492,6 days 00:00:00
HILLEBRAND BULK LOGISTICS,TCLU3278360,6 days 00:00:00
HILLEBRAND BULK LOGISTICS,TCLU7280787,6 days 00:00:00
MAERSK BATTERY PLANT,HASU4671045,6 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU2395794,6 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU5580334,6 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU8265853,6 days 12:00:00
NISSAN MOTOR MANUFACTURING UK,TCKU7603840,6 days 12:00:00
NISSAN MOTOR MANUFACTURING UK,NYKU9847443,6 days 12:00:00
KUEHNE + NAGEL LTD,NYKU9847443,6 days 12:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU9759077,6 days 12:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU8804675,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,BSIU9813122,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TGHU9728566,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HASU4731376,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HASU4742051,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,NYKU4963965,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3574048,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,BSIU9026929,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MVIU0025745,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,FSCU9446137,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU9147419,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,NYKU4941605,7 days 00:00:00
OCEAN NETWORK EXPRESS PTE LTD,MTSU9600109,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3856946,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SEGU5505205,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3123717,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,CAAU6416972,7 days 00:00:00
NISSAN TRADING EUROPE LTD,TCLU3036319,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0829975,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU8850870,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,XINU8225278,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0473879,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU8627604,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU1959192,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HASU4109444,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU0171795,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,UACU5090658,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCKU6858831,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU3954267,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU6505438,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU6760530,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU8210441,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRHU8368528,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU6598898,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU9272514,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU1860907,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU2454536,7 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0535034,7 days 00:00:00
WILSON GLOBAL LOGISTICS LTD,MEDU1730840,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,NEWU2144347,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,MRKU9962420,7 days 00:00:00
MAERSK BATTERY PLANT,MRKU6499478,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU3023339,7 days 00:00:00
MAERSK BATTERY PLANT,MSKU5928815,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SJUU3340265,7 days 00:00:00
FITFLOP LTD,INKU6632526,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU1459410,7 days 00:00:00
HELLMANN WORLDWIDE LOGISTICS,MRKU6509339,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,MRKU9806053,7 days 00:00:00
HAPAG LLOYD AG,HLBU3347549,7 days 00:00:00
NIPPON EXPRESS (UK) LIMITED,FSCU8614405,7 days 00:00:00
NIPPON EXPRESS (UK) LIMITED,TCKU3171625,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU2402349,7 days 00:00:00
NIPPON EXPRESS (UK) LIMITED,TCLU3036319,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2628428,7 days 00:00:00
NIPPON EXPRESS (UK) LIMITED,TRLU8650571,7 days 00:00:00
KERRY LOGISTICS (UK) LTD,MEDU4756750,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TCIU4257921,7 days 00:00:00
KUEHNE + NAGEL LTD,HLBU1408239,7 days 00:00:00
MAERSK A/S,MRKU7477431,7 days 00:00:00
MAERSK A/S,MRKU7894034,7 days 00:00:00
NIPPON EXPRESS (UK) LIMITED,TTNU5080239,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2352978,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,DRYU2433851,7 days 00:00:00
KOMATSU UK LTD (CON),SEGU6600850,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2324390,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU3049478,7 days 00:00:00
KOMATSU UK LTD (CON),NYKU5149402,7 days 00:00:00
KOMATSU UK LTD (CON),MSKU6382288,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU3452204,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU3454953,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2281410,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU2402190,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CPWU2344747,7 days 00:00:00
KOMATSU UK LTD (CON),MRKU0344479,7 days 00:00:00
KOMATSU UK LTD (CON),TGHU6552278,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU2402040,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,PSSU3933572,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,SEGU3612170,7 days 00:00:00
KOMATSU UK LTD (CON),KKFU7969919,7 days 00:00:00
FITFLOP LTD,UETU2579085,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU1832421,7 days 00:00:00
LIGENTIA  INTERNATIONAL LTD,TCNU1627217,7 days 00:00:00
MAERSK A/S,TTNU1262195,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2281051,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLXU3377411,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CPWU2344095,7 days 00:00:00
MAERSK A/S,TCKU3208175,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,UETU2828064,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022389,7 days 00:00:00
KUEHNE + NAGEL LTD,NYKU9876225,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2960480,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TTMU1212673,7 days 00:00:00
KUEHNE + NAGEL LTD,NYKU3777837,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,UETU2784834,7 days 00:00:00
MA LOGISTICS LTD,TCNU6990971,7 days 00:00:00
ALBATRANS LONDON (UK) LTD,UACU3919605,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,UACU3883098,7 days 00:00:00
KUEHNE + NAGEL LTD,TCLU7378135,7 days 00:00:00
LV SHIPPING LTD,EGSU9194897,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TTMU1212760,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,WBXU2088868,7 days 00:00:00
KUEHNE + NAGEL LTD,TEMU0585610,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TTMU1212143,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CPWU2343993,7 days 00:00:00
DHL GLOBAL FORWARDING UK LTD,BMOU4287349,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,WBXU2088889,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TGHU2871092,7 days 00:00:00
KUEHNE + NAGEL LTD,KKTU8152527,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,FTAU1190081,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,TRLU9741995,7 days 00:00:00
DHL GLOBAL FORWARDING UK LTD,MRKU6337184,7 days 00:00:00
HILLEBRAND BULK LOGISTICS,GCXU2191439,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022286,7 days 00:00:00
HINE FREIGHT SERVICES LIMITED,FBLU0069123,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022331,7 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022326,7 days 00:00:00
DHL GLOBAL FORWARDING UK LTD,MRKU4389466,7 days 00:00:00
DHL GLOBAL FORWARDING UK LTD,TCLU9704328,7 days 12:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU8785430,7 days 12:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU9704328,7 days 12:00:00
LIGENTIA INTERNATIONAL LTD,TTMU1212740,8 days 00:00:00
KUEHNE + NAGEL LTD,BMOU1470079,8 days 00:00:00
KOMATSU UK LTD (CON),UETU5838214,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU8615572,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,NEWU2144244,8 days 00:00:00
KOMATSU UK LTD (CON),TCLU4606611,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,PSSU3914150,8 days 00:00:00
OCEAN NETWORK EXPRESS PTE LTD,TLLU6036368,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU5396290,8 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2312018,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU2402333,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,PSSU3941330,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU5585041,8 days 00:00:00
HAPAG LLOYD AG,HAMU1152110,8 days 00:00:00
HILLEBRAND BULK LOGISTICS,CXDU2334862,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TTMU1212966,8 days 00:00:00
KUEHNE + NAGEL LTD,KKTU8141230,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU6630562,8 days 00:00:00
KUEHNE + NAGEL LTD,TGBU3284164,8 days 00:00:00
KUEHNE + NAGEL LTD,TRHU1651958,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TCIU4257942,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TEMU7081864,8 days 00:00:00
KUEHNE + NAGEL LTD,HLBU1396631,8 days 00:00:00
KUEHNE + NAGEL LTD,HLBU1276718,8 days 00:00:00
KUEHNE + NAGEL LTD,HLBU1276657,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,ONEU0323252,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TCIU5897800,8 days 00:00:00
MAERSK A/S,HASU1252894,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SKYU8085619,8 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU1029467,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU9169336,8 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU1504103,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU4082211,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SAZU4009390,8 days 00:00:00
OCEAN NETWORK EXPRESS PTE LTD,NYKU8375738,8 days 00:00:00
KUEHNE + NAGEL LTD,TEMU5786080,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SAZU4009189,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU0423388,8 days 00:00:00
KUEHNE + NAGEL LTD,GCXU2196019,8 days 00:00:00
UNIEXPRESS LIMITED,KKFU7861570,8 days 00:00:00
MAERSK A/S,MRKU9357965,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SAZU2007551,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,PSSU3949028,8 days 00:00:00
KUEHNE + NAGEL LTD,CAIU3467916,8 days 00:00:00
HELLMANN WORLDWIDE LOGISTICS,MSKU7801331,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU3396964,8 days 00:00:00
HILLEBRAND BULK LOGISTICS,MSKU5262333,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6118454,8 days 00:00:00
NIPPON EXPRESS (UK) LIMITED,NYKU0774412,8 days 00:00:00
FITFLOP LTD,TCKU2612238,8 days 00:00:00
MAERSK BATTERY PLANT,MNBU4184173,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TLLU4018880,8 days 00:00:00
KOMATSU UK LTD (C/S),TEMU5160917,8 days 00:00:00
NIPPON EXPRESS (UK) LIMITED,CSNU7205580,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,DRYU9111538,8 days 00:00:00
KEITH SPICER LTD,TCKU6664498,8 days 00:00:00
J BARBOUR AND SONS LTD,APHU6759670,8 days 00:00:00
FITFLOP LTD,CMAU1006435,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6021952,8 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2629147,8 days 00:00:00
HINE FREIGHT SERVICES LIMITED,TCNU2070358,8 days 00:00:00
FITFLOP LTD,TXGU5308102,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CPWU2344080,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4326692,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,CAIU3467916,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,CAAU6675870,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU5866470,8 days 00:00:00
HINE FREIGHT SERVICES LIMITED,EITU1059584,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,CAAU6099142,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6025053,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRHU1567359,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TLLU5656364,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,BSIU9369738,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6118367,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,BEAU5380620,8 days 00:00:00
DHL GLOBAL FORWARDING UK LTD,MRKU5796830,8 days 00:00:00
KOMATSU UK LTD (CON),BEAU5451724,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU2341000,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,IKSU2551930,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU6632929,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,GATU0145868,8 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU2402354,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU6391009,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU7710625,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU6332480,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU4105730,8 days 00:00:00
KOMATSU UK LTD (CON),MSKU6458803,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU8929040,8 days 00:00:00
KOMATSU UK LTD (CON),MRKU0454368,8 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU6896557,8 days 12:00:00
MAERSK A/S,TCNU8221174,8 days 12:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU8221174,8 days 12:00:00
HELLMANN WORLDWIDE LOGISTICS,MSKU3394053,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,VICU0502792,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,UETU5926465,9 days 00:00:00
MAERSK A/S,MSKU7898113,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,MAXU2417018,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022671,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,HAMU1119766,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,VICU0503320,9 days 00:00:00
KUEHNE + NAGEL LTD,KKTU8188807,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,MRKU7850695,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU1643270,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6118773,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU1958093,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TCIU4258189,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6118963,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,FCIU6302353,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6119661,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,NYKU4276090,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,FBIU0121490,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,FBIU0109432,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU8572063,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU8733363,9 days 00:00:00
KOMATSU UK LTD (CON),MSKU9206512,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,CAAU2092495,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,VICU0503340,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,BSIU3234714,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,WBXU2088615,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TEMU6524274,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,TTMU1212694,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,UACU4794544,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,HAMU1125202,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,WBXU2088298,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,WBXU2089041,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022692,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,ONEU0092831,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU8941976,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU1325900,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022239,9 days 00:00:00
FITFLOP LTD,MEDU4310882,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU2115560,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU5185263,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CPWU2344460,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU3017233,9 days 00:00:00
HAPAG LLOYD AG,TEMU6316898,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU3036866,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU7152994,9 days 00:00:00
MAERSK A/S,MRKU9348731,9 days 00:00:00
MAERSK BATTERY PLANT,UETU5926465,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU1384179,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,FFAU1421373,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSWU9029932,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MTSU9600109,9 days 00:00:00
KINTETSU WORLD EXPRESS UK LTD,TCLU5912278,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HASU4529600,9 days 00:00:00
KOMATSU UK LTD (CON),MRKU0015093,9 days 00:00:00
MAERSK A/S,SUDU7669358,9 days 00:00:00
NIPPON EXPRESS (UK) LIMITED,TRLU9682383,9 days 00:00:00
HAPAG LLOYD AG,BMOU6698225,9 days 00:00:00
MAERSK BATTERY PLANT,MNBU3968329,9 days 00:00:00
KUEHNE + NAGEL LTD,TRHU3911458,9 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLHU3745600,9 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU1736794,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU9555915,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,DAYU6115812,9 days 00:00:00
DHL GLOBAL FORWARDING UK LTD,TLLU5047033,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3976047,9 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU8938261,9 days 12:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0256683,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,PSSU3941602,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,KINU8002157,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU2402020,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,VICU0502998,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TEMU6168511,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3330458,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,VICU0502339,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,IKSU2552095,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU3200903,10 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2347668,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,KINU8002141,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TLLU5875932,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SKYU8085840,10 days 00:00:00
KUEHNE + NAGEL LTD,TTNU5967012,10 days 00:00:00
KUEHNE + NAGEL LTD,UACU8399471,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022373,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU4444521,10 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU1379589,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3830330,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU3835397,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0019423,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CPWU2344500,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0030649,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,CLVU6022706,10 days 00:00:00
OCEAN NETWORK EXPRESS PTE LTD,MOFU0645904,10 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2981672,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU5227686,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,WBXU2081800,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,VICU0503422,10 days 00:00:00
DHL GLOBAL FORWARDING UK LTD,TCNU5471077,10 days 00:00:00
HILLEBRAND BULK LOGISTICS,TCLU9951755,10 days 00:00:00
DHL GLOBAL FORWARDING UK LTD,MEDU9367854,10 days 00:00:00
HINE FREIGHT SERVICES LIMITED,GAOU6411083,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU9206471,10 days 00:00:00
MAERSK A/S,MRKU8574035,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCKU7127404,10 days 00:00:00
HELLMANN WORLDWIDE LOGISTICS,MSKU3689901,10 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,GESU5786140,10 days 00:00:00
HAPAG LLOYD AG,HLBU2400063,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,VICU0503356,10 days 00:00:00
KUEHNE + NAGEL LTD,NYKU3405911,10 days 00:00:00
VIPA LAUSANNE SA,TCNU7341977,10 days 00:00:00
MAERSK A/S,MSKU5845747,10 days 00:00:00
KUEHNE + NAGEL LTD,FTAU1599022,10 days 00:00:00
KOMATSU UK LTD (CON),TCNU7341977,10 days 00:00:00
KUEHNE + NAGEL LTD,TCLU3135522,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,VICU0503459,10 days 00:00:00
LIGENTIA INTERNATIONAL LTD,WBXU2081760,10 days 00:00:00
KUEHNE + NAGEL LTD,TCLU4135960,10 days 00:00:00
KOMATSU UK LTD (CON),CRXU3272000,11 days 00:00:00
OCEAN NETWORK EXPRESS PTE LTD,DRYU4281640,11 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2312580,11 days 00:00:00
MAERSK BATTERY PLANT,MNBU0087030,11 days 00:00:00
KOMATSU UK LTD (C/S),TRHU3801281,11 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU9538435,11 days 00:00:00
KOMATSU UK LTD (C/S),MSKU6765970,11 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU6756313,11 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SKYU8084891,11 days 00:00:00
KOMATSU UK LTD (CON),CAIU9508273,11 days 00:00:00
LIGENTIA INTERNATIONAL LTD,IKSU2552135,11 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU1988651,11 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SAZU4009553,11 days 00:00:00
KUEHNE + NAGEL LTD,UACU8551223,11 days 00:00:00
LIGENTIA INTERNATIONAL LTD,SAZU4009492,11 days 00:00:00
KOMATSU UK LTD (C/S),MSKU6668970,11 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2306524,11 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,GLDU9989481,11 days 00:00:00
HILLEBRAND BULK LOGISTICS,HLBU2316190,11 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU5439664,11 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU4427186,11 days 00:00:00
